mean_all,mean_intra,mean_inter
24.917687709644486,23.82776069783171,26.20181678714133
24.943136314022734,24.070313855532476,25.971477373829554
24.939374773075272,23.695549389942144,26.40482367423918
25.0641349105146,23.75932113803612,26.601439049046945
24.897402539143187,23.580099198401726,26.44942162427107
24.383113721406165,23.242847318309746,25.726551610768585
25.10253001660013,23.83341783727932,26.597771289096613
25.089838938753243,23.936472077165252,26.448711512727783
25.191195128077112,24.151464747048923,26.41618359112523
24.76422040785541,23.692520222854977,26.02687502142342
24.855243068491422,23.539410661322638,26.405529130626704
24.252437169825697,23.182696721921374,25.51278286237232
25.090858007875294,24.007690925348488,26.36702267888999
24.672738554815794,23.60455162151532,25.931253929136055
24.576846511930558,23.380635135856473,25.986197591590837
24.597154691462208,23.40830323482655,25.99783446886419
24.65653980264307,23.629114216589212,25.867031015097425
24.71201217071968,23.619154837984194,25.999593690685117
25.320151491131746,24.38856653559293,26.41772528882701
25.168888038346307,24.0690412111581,26.464704433644176
24.36617362099347,23.313840325975853,25.6060105721877
24.441641828094767,23.337799790111283,25.742165296707967
25.062513163396712,23.96984897201556,26.3498671282814
24.82233360212629,23.621284406727913,26.237384498745566
24.45719641821332,23.379740294982554,25.726632557121782
24.406770828184193,23.277589460397003,25.73714856213128
24.688756911957444,23.583773643176126,25.990624954689594
24.801665414428612,23.506467386016954,26.327640485579256
24.68414800476445,23.454692799891546,26.132666264194768
24.542637060543555,23.318352044167952,25.985063912646993
24.955844189281123,23.787570751722868,26.332279377487517
24.175333748710077,23.18571482822067,25.341281943101453
25.107675449229337,24.14790153976932,26.23846087944871
24.860893387245433,23.94620205151443,25.938563477459116
25.201960752327793,24.04592271352484,26.563980451105838
24.80477320428413,23.576986514524588,26.251325654306946
24.585290137120914,23.513955982326134,25.84751350160048
24.26653047292314,23.091051926282603,25.651454569082823
24.81675680849779,23.593133216090514,26.25840438479551
24.539745078372054,23.363561584484035,25.92549972854938
24.566043099071305,23.448634576020627,25.88255031500464
24.452930887788924,23.182569662009644,25.94964376054771
24.926609806488987,23.856581621694616,26.187294504586593
24.520002112250403,23.59503472190923,25.609779233837596
25.2251282959422,24.107214995641304,26.54223022981319
24.613321334315728,23.351890382715144,26.09951274589537
24.855343230021855,23.69934394461631,26.217317270362305
24.716736362733553,23.658712749896313,25.963277526680727
25.02161613965063,23.866684383157153,26.38233243988353
24.964156768566443,23.98786423232164,26.114404097376056
